url,titulo,autor,fecha,descripcion,noticia
https://www.jornada.com.mx/ultimas/economia/2019/10/02/en-agosto-ingresaron-11-mil-mdd-segundo-mayor-monto-tras-india-iif-3230.html,"En agosto ingresaron 11 mil mdd, segundo mayor monto tras India: IIF",Roberto González Amador,"miércoles, 02 oct 2019 09:31",,"Ciudad de México. México fue en agosto el segundo mayor receptor de flujos de capital entre los países de economías emergentes, después de India, reveló el Instituto de Finanzas Internacionales (IIF). La economía mexicana recibió ese mes capitales financieros por 11 mil millones de dólares, detrás de India, que captó 19 mil 600 millones, reportó. El IIF está integrado por 450 bancos de 70 países, entre ellos los de mayor tamaño en el mundo. Tiene su sede en Washington y participa en las reuniones de las instituciones financieras multilaterales. Poco más de un tercio del total de flujos de capital a países con economías emergentes tuvo como destino México, de acuerdo con el IIF. “Estimamos que el flujo neto de capitales hacia los países con economías emergentes, incluidos recursos bancarios e inversión extranjera directa, fue de 30 mil 900 millones de dólares en agosto”, expuso. Así, en el mes de referencia, México captó poco más de una tercera parte, 11 mil millones de dólares, del flujo de capitales hacia países con economías emergentes, de acuerdo con los datos divulgados por el IIF. La inversión captada por México en agosto resulta mayor a la de periodos precedentes, según las cifras del IIF. En el segundo semestre de 2018, periodo posterior a la elección en que resultó electo el presidente Andrés Manuel López Obrador, el flujo neto de capitales a México fue de seis mil 600 millones de dólares, reportó el IIF. En el primer trimestre de 2019 ocurrió un ingreso neto de 14 mil 200 millones de dólares. Para el segundo trimestre de este año se dio una salida neta de mil millones de dólares. En julio, mientras tanto, el IIF reportó un ingreso neto de cuatro mil 500 millones de dólares, a los que se sumaron los 11 mil millones de agosto. La recuperación en los flujos de inversión de cartera –la que es destinada a la adquisición de activos financieros– se ha dado de manera pendular a lo largo de este año. El aumento de las tensiones comerciales entre Estados Unidos y China en mayo causó un rápido deterioro en la disposición de los gestores de fondos a llevar recursos a mercados emergentes, lo que, de acuerdo con el IIF, “resultó en un importante episodio de salida”. Si bien el sentimiento mejoró en junio, un rescalamiento del conflicto comercial en agosto causó otro episodio de salida de algunas regiones. “Persisten los posibles factores desencadenantes de nuevos episodios de riesgo, incluidos mayores aumentos en las tensiones comerciales”, comentó."
https://www.jornada.com.mx/ultimas/economia/2019/09/30/confianza-y-certidumbre-que-201cdispare201d-inversiones-en-mexico-cmn-5607.html,Confianza y certidumbre para mayor inversión en México: CMN,Susana González  G.,"lunes, 30 sep 2019 14:48",,"Ciudad de México. Para generar más empleos,  particularmente para los jóvenes, se requiere un ambiente de certidumbre  y confianza para que los empresarios ""estén dispuestos"" a invertir más en México,  aseguró  Pablo  González  Guajardo, director de la empresa Kimberly Clark y quien acudió en representación del Consejo Mexicano  de Negocios (CMN) al foro 2019 de Entrale, una iniciativa del sector privado para incluir laboralmente a personas con discapacidad. Si bien dijo que el presidente  Andrés  Manuel  López  Obrador ha señalado que el crecimiento  económico del país no es lo único  que se debe alcanzar, el empresario acotó que sin éste no es posible lograr el bienestar para la población y la generación  de oportunidades de  empleo. Desaceleración de empleos pero suben salarios Aseveró que están en pie las inversiones para México de los corporativos  que conforman el CMN pero dijo que se ha desacelerado la creación de empleos aunque los salarios han aumentado en términos  reales. Gonzáles Guajardo elogió Jóvenes Construyendo el Futuro,  uno de los programas insignia del gobierno federal,  al señalar que es ""un semillero de talento"" y  abrió los ojos al empresariado sobre la realidad de que los jóvenes mexicanos buscan una oportunidad para trabajar y a quienes se la han dado se han desesnpeñado con mucha pasión. Pero para seguir creando más empleos, insistió, es importante que haya certeza para las inversiones a fin de que crezca más la economía.  "
https://www.jornada.com.mx/ultimas/economia/2019/09/30/ya-se-trabaja-en-conformacion-del-sitio-y-plataforma-de-dos-bocas-nahle-4715.html,"""Optimista"" IP por avances en Dos Bocas: Nahle",Néstor Jiménez y Alonso Urrutia,"lunes, 30 sep 2019 13:15",,"Ciudad de México. Al término de una reunión a la que acudieron dirigentes empresariales, Carlos Slim y secretarios de estado para afinar potenciales proyectos de inversión conjunta, la secretaria de Energía, Rocío Nahle, sostuvo que la iniciativa privada se manifestó ""optimista"" por los planes, entre ellos, destacó, los avances en la construcción de la refinería de Dos Bocas.   Como continuación del encuentro que la semana pasada sostuvieron con el presidente Andrés Manuel López Obrador, los dirigentes del Consejo Coordinador Empresarial, Carlos Salazar y Antonio del Valle, del Consejo Mexicano de Negocios, en esta ocasión, con la presencia de ambos líderes de las principales cúpulas empresariales, se abordaron los principales proyectos productivos que involucrarían inversiones pública y privada. En la reunión que tuvo como objetivo analizar el desarrollo de infraestructura – en el marco de la elaboración del Programa Nacional de infraestructura-, la funcionaria federal afirmó que en Dos Bocas, Tabasco, ya se trabaja en la conformación del sitio, la plataforma, el relleno de zonas donde estará la refinería. -¿Hay resistencia en Dos Bocas?, se le cuestionó. -No, se está trabajando, Dos Bocas ya cumplió con todo, Dos Bocas licitó desde mayo y ya también las empresas están haciendo ingeniería a detalle, ya visitaron el sitio, ya tenemos todos los estudios de mecánicas de suelos. Nahle explicó que las empresas contratistas ya han hecho nuevas mediciones de mecánica de suelo. Entre los funcionarios del gobierno federal en la reunión estuvieron también el director de la Comisión Federal de Electricidad (CFE), Manuel Bartlett, el encargado del proyecto del Tren Maya, Rogelio Jiménez Pons, y el asesor presidencial para la construcción del aeropuerto de Santa Lucía, José María Riobóo, además del subsecretario de Comunicaciones y Transportes, carlos Morán. A diferencia de la semana pasada, cuando Salazar informó que el encuentro se relacionaba con la definición de proyectos de inversión en el marco del Plan Nacional de Infraestructura, en esta ocasión se guardó hermetismo. Incluso Nahle, aunque habló de Dos Bocas, no precisó cuáles otros proyectos se analizaron del sector energético.  “Estamos estudiando, revisando proyectos que tiene el gobierno, como vamos caminando”, respondió la secretaria. -¿Cuáles podrían ser estos proyectos?  -Hay varios, en eso estamos trabajando y ya se les va a dar a conocer en su momento. No podemos darlos en este momento. Hay que aterrizar bien los temas. En Energía vamos avanzando muy bien  -¿Es parte del Programa Nacional de Infraestuctura?  -Parte de ello Después de la citada reunión hubo un segundo encuentro, exclusivamente para revisar los avances que se han tenido en el proyecto del Tren Maya, según dio a conocer Bartlett. Detalló que la CFE participará en lo concerniente a los derechos de vía, parte de los cuales ya tiene la emprea productiva del Estado. Para el resto, que no se puede utilizar, se tienen que ver alternativas. -¿Ya no hay resistencias al Tren Maya? -No, va muy bien. Se debe analizar perfectamente la demanda que va a haber con el desarrollo del tren Maya. -¿Dónde no pueden dar derecho de vía? -En donde no sea posible por la anchura y diversas cosas, en algunos casos se tiene pagada, totalmente pagada y la propiedad en otros es uso de paso bajo diferentes regímenes legales.          "
https://www.jornada.com.mx/ultimas/economia/2019/10/01/falla-de-cfe-dejo-sin-luz-a-poblaciones-de-silao-por-hora-y-media-8871.html,Falla de CFE dejó sin luz a poblaciones de Silao por hora y media,Israel Rodríguez,"martes, 01 oct 2019 13:59",,"Ciudad de México. La Comisión Federal de Electricidad (CFE) informó que esta mañana se interrumpió el suministro de energía eléctrica, luego de la salida de operación de la subestación Silao Potencia, lo que afectó a 82 mil 596 usuarios del municipio de Silao, estado de Guanajuato. Las principales poblaciones afectadas fueron Municipio de Romita, La Aldea, El Huaricho, Las Gavias y Tejamanil. Personal de la CFE ejecutó las maniobras en la Red Nacional de Transmisión y hora y media más tarde se logró restablecer el servicio en su totalidad. La CFE realiza inspecciones de manera permanente en esta subestación para emprender las acciones necesarias y evitar una falla similar.  "
https://www.jornada.com.mx/ultimas/economia/2019/09/30/aportamos-estabilidad-de-precios-responde-bdem-a-amlo-4639.html,"Aportamos estabilidad de precios, responde BdeM a AMLO",Julio Gutiérrez,"lunes, 30 sep 2019 15:40",,"Ciudad de México. Alejandro Díaz de León, gobernador del Banco de México (BdeM), aseguró que el organismo sí contribuye al crecimiento económico, mediante la estabilidad del poder adquisitivo de la moneda nacional. ""Todo banco central realmente tiene como elemento primordial el procurar la estabilidad del poder adquisitivo de la moneda que emite, en éste caso el peso y de esa manera es cómo se contribuye a un entorno que propicia un ambiente de crecimiento y es precisamente, la mejor contribución que puede tener un banco central"", señaló en conferencia de prensa. Esto, luego que el presidente, Andrés Manuel López Obrador, dijo en su conferencia de prensa que el banco central debería de preocuparse más por el desarrollo del país. ""El crecimiento económico y la estabilidad no es un factor per se, pero claramente es a través de la estabilidad cómo se contribuye de manera más clara y decidida a un entorno que promueve la inversión y el crecimiento"", refirió Díaz de León. Manifestó que en consecuencia del mandato que tiene el Banco de México, se propician los elementos e instrumento para que haya una mayor inversión en el país, y con ello, incrementar los niveles de desarrollo. Según la Secretaría de Hacienda y Crédito Público (SHCP), en sus criterios generales para 2020, el país tendrá una tasa de crecimiento de entre 1.5 y 2.5 por ciento, con una media de 2 por ciento."
https://www.jornada.com.mx/ultimas/economia/2019/09/30/se-declara-en-bancarrota-forever-21-por-auge-de-comercio-en-linea-1516.html,Se declara en bancarrota Forever 21 por auge de comercio en línea,Afp,"lunes, 30 sep 2019 17:17",,"Los Angeles. La cadena de moda Forever 21 introdujo un pedido de protección de quiebra ante una corte en Estados Unidos para facilitar un proceso de reestructuración, que no afectará sus operaciones en América Latina. La firma, que prevé su salida del mercado asiático y europeo, es la última víctima de las cadenas con tiendas físicas obligada a reestructurarse ante el auge del comercio en línea. ""Es un paso necesario e importante para asegurar el futuro de la compañía, que nos permitirá reorganizar el negocio y reposicionar a Forever 21"", dijo su vicepresidenta Linda Chang en un comunicado. Forever 21 y sus subsidiarias en Estados Unidos invocaron el domingo de noche ante una corte en Delaware el denominado ""Capítulo 11"" de la Ley de Quiebras, en el que presentaron una solicitud de protección que le garantiza mantener el control y posesión de sus bienes mientras se lleva adelante la reestructuración. La empresa inició un proceso similar en Canadá Para facilitar su reestructuración, recibió un financiamiento de 275 millones de dólares para mantener sus operaciones normalmente al tiempo que reduce en tamaño algunas de sus tiendas. ""Estamos seguros de que emergeremos como una empresa más fuerte, más competitiva y mejor posicionada para prosperar en los años venideros, y seguimos comprometidos con la entrega de las tendencias de moda rápida que nuestros clientes esperan"", indicó Chang. - ""Maximizar valor"" en América Latina - Fundada en Los Ángeles en 1984 por el matrimonio surcoreano integrado por Do Won y Jin Sook Chang, Forever 21 se convirtió en una de las tiendas favoritas de los adolescentes, ofreciendo imitaciones de grandes marcas de moda a precios muy accesibles. Compitiendo con firmas como H&M y Zara, la cadena lanzó una agresiva expansión en el sector de la ropa masculina y el calzado tras el crash económico de 2008, e incrementó a 800 su número de tiendas en todo el mundo. El plan de reestructuración contempla ahora el cierre de 350 de estos puntos de venta en todo el mundo, incluidos 178 en Estados Unidos. ""Esperamos que un número significativo de estas tiendas sigan abiertas y operando normalmente, pues no esperamos salir de ninguno de los mayores mercados en Estados Unidos"", señaló la empresa, que a principios de mes anunció que cerraría sus 14 puntos de venta en Japón a finales de octubre. ""La reestructuración de Forever 21 se centrará en maximizar el valor de nuestra presencia en Estados Unidos, México y América Latina (...). El mercado latinoamericano no se verá afectado por la declaración de hoy en Estados Unidos"", añadió el texto enviado este lunes a la AFP. Forever tiene operaciones en grandes mercados latinoamericanos como Brasil y México. También tiene tiendas en Colombia, Chile, Ecuador, Perú, Uruguay, Paraguay y Bolivia, así como en Puerto Rico, Costa Rica, Guatemala, República Dominicana, Honduras, Panamá y El Salvador. - ""#Never21"" - Analistas afirman que Forever 21 no reaccionó a tiempo al ascenso de las ventas online, algo que afecta a todos los minoristas. ""Hay que pensarlo dos veces antes de abrir una tienda"", dijo a la AFP Anthony Dukes, profesor de mercadeo en la Universidad del Sur de California (USC). ""Si no ofrece nada diferente, nada que no pueda hacer en internet, es un gran riesgo"". ""Vemos como muchos centros comerciales de Los Ángeles buscan ofrecer una experiencia"" que va más allá de ser un espacio con tiendas, añadió el experto, que no prevé, ""aún por lo menos"", que el mercado minoritario físico sucumba completamente al mercado online. Forever 21 enfrenta además el cambio de actitud de los consumidores por el impacto medioambiental de la moda rápida y la preocupación por las condiciones de trabajo en las fábricas que elaboran sus muy baratos productos. El martes pasado, la ONG PETA (Personas por el Trato Ético de los Animales) protestó a las afuera de una de las tiendas de la cadena en Bogotá contra el uso de lana de oveja. ""#Never21"" (#Nunca21) se leía en una de las pancartas Forever enfrenta también una demanda por 10 millones de dólares de la estrella del pop estadounidense Ariana Grande, que los acusó de usar su estilo-marca para promocionar productos sin su permiso."
https://www.jornada.com.mx/ultimas/economia/2019/09/30/empresarios-entregaron-a-amlo-programa-nacional-de-infraestructura-2070.html,Empresarios entregaron a AMLO Programa Nacional de Infraestructura,Julio Gutiérrez,"lunes, 30 sep 2019 18:04",,"Ciudad de México. Los empresarios del país entregaron al presidente, Andrés Manuel López Obrador el Programa Nacional de Infraestructura en Palacio Nacional este lunes. Cuenta con un énfasis en generar desarrollo mediante proyectos de gas y electricidad en el sureste del país. En un documento al que tuvo acceso La Jornada, se puede leer que la cúpula empresarial invertirá en los siguientes 5 años alrededor de mil 600 proyectos de inversión, mismos que serán integrados a la inversión pública en materia de infraestructura. Detalla que tiene como objetivo fomentar un desarrollo parejo en la zona sur del país con respecto a los niveles de crecimiento que se tienen en el norte. Apunta que con esto, se refleja la confianza de los empresarios por invertir en México. Dicho programa fue presentado por Carlos Salazar Lomelín, presidente del Consejo Coordinador Empresarial (CCE); el magnate Carlos Slim y Antonio del Valle Perochena , presidente del Consejo Mexicano de Negocios (CMN). Por parte del gobierno, estuvo Javier Jiménez Espriú, titular de la Secretaría de Comunicaciones y Transportes (STC) y Rocío Nahle, titular de la Secretaría de Energía (Sener). “Se hizo gran énfasis para dar prioridad al sureste de México, una zona a la que, por décadas, le han faltado los insumos necesarios para su desarrollo y crecimiento económico”, expresaron fuentes del sector empresarial a La Jornada. Uno de los objetivos que tiene el Plan Nacional de Infraestructura, es impulsar a que México, a finales del sexenio de López Obrador, pueda tener un crecimiento de 4 por ciento promedio. Con este planteamiento de impulso al sureste del país, Chiapas y Oaxaca, estados donde se encuentra el mayor índice de pobreza, tendrán la posibilidad de tener fuentes de generación eléctrica alternativa y acceder a un insumo básico como es el gas para el desarrollo industrial. Así, refiere, se ayudará a que las entidades en mención sean atractivas para la inversión y fomenten un mayor desarrollo social y económico, mediante el fomento de actividades productivas, desarrollo industrial y generación de un mayor número de empleos."
https://www.jornada.com.mx/ultimas/economia/2019/10/01/entrega-la-ip-al-presidente-plan-nacional-de-infraestructura-2499.html,Entrega la IP al Presidente plan nacional de infraestructura,Julio Gutiérrez,"martes, 01 oct 2019 07:30",,"Martes 1º de octubre de 2019. La cúpula empresarial entregó el Plan Nacional de Infraestructura al presidente, Andrés Manuel López Obrador ayer en Palacio Nacional, con énfasis en fomentar proyectos de gas y electricidad en el sureste. Según un documento al que tuvo acceso La Jornada, los empresarios invertirán en mil 600 proyectos en los siguientes cinco años, hecho que, dice, refleja la confianza de la iniciativa privada. Detallan que el plan tiene como objetivo fomentar un desarrollo parejo en la zona sur y evitar rezagos, debido a que en las décadas recientes a la región del sureste le han faltado los insumos necesarios para desarrollarse y tener un mayor crecimiento. Dicho programa fue presentado por Carlos Salazar Lomelín, presidente del Consejo Coordinador Empresarial, el magnate Carlos Slim y Antonio del Valle Perochena, presidente del Consejo Mexicano de Negocios. Otro objetivo del Plan Nacional de Infraestructura es impulsar a que México, a finales del sexenio, tenga un crecimiento de 4 por ciento en promedio. Según la Comisión Económica para América Latina y el Caribe, para lograr dichas tasas de desarrollo, en el país debe aumentar la inversión total 25 por ciento, y de ésta, 6 por ciento corresponde al ramo de infraestructura. Con este planteamiento de impulso al sureste del país, Chiapas y Oaxaca, estados donde se encuentra el mayor índice de pobreza, tendrán la posibilidad de desarrollar fuentes de generación eléctrica alternativa y acceder a un insumo básico como es el gas para el avance industrial. Datos de la Sener revelan que ambas entidades consumen 0.9 por ciento de la demanda nacional de gas natural. Ese dato refleja la falta de infraestructura de transporte de gas natural y la acotada actividad industrial. Así, precisa, se ayudará a que las entidades en mención sean atractivas para la inversión."
https://www.jornada.com.mx/ultimas/economia/2019/10/01/aumenta-el-subejercicio-a-232-mil-millones-en-8-meses-7533.html,Aumenta el subejercicio a $232 mil millones en 8 meses,Israel Rodríguez,"martes, 01 oct 2019 08:05",,"Martes 1º de octubre de 2019. Entre enero y agosto pasados, el sector público federal ejerció un gasto inferior en 232 mil 94.3 millones de pesos, respecto del presupuesto aprobado por el Congreso, reportó este lunes la Secretaría de Hacienda y Crédito Público (SHCP). En ese periodo, el presupuesto ejercido por el sector público federal –dependencias del gobierno, empresas estatales de energía y los organismos públicos de salud– fue de 3 billones 648 mil 566.6 millones de pesos, 4 por ciento menos en términos reales a los primeros ocho meses de 2018, añadió la SHCP, en un reporte remitido al Congreso. El subejercicio superó el reportado en julio, cuando fue de 197 mil millones de pesos y mantuvo la tendencia marcada desde enero, de que cada mes el presupuesto ejercido es menor al programado. En particular, el conjunto de dependencias del gobierno federal ejerció, en el periodo de referencia, un gasto de un billón 874 mil 937.3 millones de pesos, 5.2 por ciento menos que en 2018 y menor 119 mil 962 millones de pesos a lo programado. La Presidencia redujo su presupuesto 84 por ciento, respecto a enero-agosto de 2018; Turismo, 74 por ciento; y Agricultura y Desarrollo Rural 34 por ciento, entre las caídas de mayor relevancia. Al concluir agosto, la deuda neta del sector público federal se ubicó en 11 billones 108.5 mil millones de pesos, monto 7.73 por ciento superior al alcanzado en agosto de 2018, cuando fue de 10 billones 310.5 mil millones de pesos, informó la SHCP. De esta manera, el ritmo de endeudamiento en los pasados 12 meses fue de un promedio diario de 2 mil 186 millones de pesos. Respecto a agosto de 2018 es mayor por 798 mil millones de pesos. La deuda interna neta del sector público federal fue de 7 billones 36.2 mil millones de pesos, mientras la deuda externa neta del sector público federal se ubicó en 203.3 mil millones de dólares (equivalente a 4 billones 72.4 mil millones de pesos). Ingresos a la baja En enero-agosto de 2019, el balance público presentó un déficit de 118.1 mil millones de pesos, el cual se compara favorablemente con el déficit previsto en el programa de 311.3 mil millones de pesos y el déficit registrado en el mismo periodo del año anterior de 230.8 mil millones de pesos. De acuerdo con la SHCP, los ingresos presupuestarios del sector público, que incluye al gobierno federal, Pemex, CFE, así como los organismos de control presupuestario directo como el IMSS y el Issste, disminuyeron 2.1 por ciento en términos reales respecto a lo recaudado en el mismo periodo de 2018, y resultaron inferiores al programa en 89 mil 100 millones de pesos. Los ingresos petroleros se ubicaron en 546 mil 200 millones de pesos, cifra menor 19.7 por ciento real a los del mismo periodo del año anterior, ello a consecuencia de la disminución en la producción de petróleo (9.9 por ciento anual) y un menor volumen de las ventas internas de Pemex. Detalló que la desviación respecto al programa es por ingresos petroleros inferiores en 145.8 mil millones de pesos, debido principalmente a una menor plataforma de producción y volumen de ventas internas. También menores ingresos de la CFE por 10.8 mil millones de pesos y menores ingresos tributarios en 52.1 mil millones de pesos respecto al programa, debido principalmente a una menor recaudación del IVA neto. Lo anterior se compensó parcialmente por ingresos no tributarios superiores a lo previsto por 102.2 mil millones de pesos y por ingresos de las entidades de control presupuestario directo (IMSS e Issste) mayores en 17.3 mil millones de pesos."
https://www.jornada.com.mx/ultimas/economia/2019/10/01/peso-se-deprecia-cotiza-a-19-79-por-dolar-9164.html,Peso se deprecia; cotiza a 19.79 por dólar,Reuters,"martes, 01 oct 2019 08:32",,"Ciudad de México. El peso mexicano se depreciaba este martes por quinta sesión consecutiva ante un fortalecimiento global del dólar, mientras los inversores mantenían la mirada puesta en noticias sobre las conversaciones comerciales entre Estados Unidos y China. La moneda local cotizaba a 19.7986 por dólar, un nivel no visto desde principios de septiembre, con una pérdida de 0.36 por ciento frente al precio de referencia de Reuters del lunes. El dólar, medido contra una canasta de divisas, se encaminaba a lograr un máximo de 29 meses, en un momento en que una serie de débiles datos económicos a nivel mundial dejó a la economía de Estados Unidos como la única que mantiene una salud razonable. En las últimas cinco jornadas, el peso acumula un retroceso de 1.85 por ciento."
https://www.jornada.com.mx/ultimas/economia/2019/09/30/peso-con-ligera-apreciacion-el-ultimo-dia-del-mes-7234.html,Peso con ligera apreciación el último día del mes,Redacción,"lunes, 30 sep 2019 16:37",,"En la última jornada del mes, el peso al mayoreo tuvo una ligera apreciación y cerró en 19.7205 unidades por dólar, es decir 0.02 por ciento más, en comparación con la sesión del viernes, cuando su registro fue de 19.7245, de acuerdo con datos del Banco de México. Mientras que en operaciones al menudeo, el dólar se vendió en hasta 20.03 pesos, de acuerdo con información de Citibanamex. Reportes indicaron que los inversores hicieron caso omiso a la información de que el gobierno de Donald Trump estudia excluir a empresas chinas de las bolsas estadunidenses. El asesor comercial de la Casa Blanca, Peter Navarro, describió este lunes como ""noticias falsas"" los reportes de medios que afirmaron que el gobierno de Trump evalúa excluir a las compañías chinas de las bolsas de valores estadunidenses. Mientras que China advirtió sobre la inestabilidad que generaría en los mercados internacionales cualquier ""desacoplamiento"" con Estados Unidos. En la valoración mensual, el peso logró terminar septiembre con una recuperación de 1.66 por ciento, equivalente a 33 centavos, respecto a la última jornada de agosto, cuando marcó 20.0550 unidades por dólar. En este mes el peso tocó su menor nivel en el año, que fue de 20.14 unidades por dólar. La mayoría de las causas de sus bajas en los últimos dos años han sido por factores externos y casi todas relacionadas con anuncios o amenazas del presidente Trump."
https://www.jornada.com.mx/ultimas/economia/2019/10/02/cercanos-a-circulos-del-poder-entre-beneficiados-en-impuestos-625.html,"Diego, Yeidckol, Ana Guevara, Collado...beneficiados por el SAT",Israel Rodríguez,"miércoles, 02 oct 2019 09:58",,"Ciudad de México. Diversos políticos o personas cercanas a los círculos del poder fueron beneficiados con la condonación de impuestos durante todo el sexenio de Felipe Calderón y la primera mitad de la administración de Enrique Peña Nieto (2007-2015), según revelan informes del Servicio de Administración Tributaria (SAT), difundidos por Fundar Centro de Análisis. Por ejemplo, Diego Fernández de Cevallos, ex candidato presidencial del PAN en 1994, quien además debe cantidades millonarias por pago de impuesto predial por alguna propiedad de Querétaro, el SAT le condonó impuestos por ocho millones 329 mil 996 pesos. Yeidckol Polevnsky, dirigente de Morena, se le condonaron impuestos por 16 millones 441 mil 439 pesos y a Ana Gabriela Guevara, titular de la titular de la Comisión Nacional de Cultura Física y Deporte (Conade), le perdonaron nueve millones 637 mil 598 pesos. Por su parte, el abogado Juan Collado, actualmente preso y bajo investigación por presunto lavado de dinero también se le dispensaron contribuciones fiscales por 12 millones 69 mil 519 pesos. A Rodolfo Monreal, hermano del senador por Morena -Ricardo Monreal Ávila-, se benefició de una condonación en 2007, durante el sexenio de Felipe Calderón, por un millón 896 mil 751 pesos. Por su parte, los hijos del senador de Morena y líder minero, Napoleón Gómez Urrutia, Ernesto y Alejandro Gómez Casso, fueron beneficiados durante la administración de Felipe Calderón. A Ernesto se le condonó un adeudo fiscal por 5 millones 490 mil 478 pesos, mientras que a su hermano Alejandro se le perdonó el pago de 5 millones 491 mil 999 pesos, durante 2008. A su vez, José Armando Ruiz Massieu, hermano del fallecido secretario general del PRI, José Francisco Ruiz Massieu, se perdonaron en 2007, 34 millones 367 mil 583 pesos. A Carlos Ahumada, el empresario argentino ligado en el pasado a Rosario Robles, actualmente en prisión, obtuvo un perdón fiscal por seis millones 184 mil 879 pesos. A su vez, el despacho del ex diputado priísta José Elías Romero Apis, Bufete Romero Apis y Asociados, obtuvo la condonación de 2 millones 596 mil 947 pesos en 2008. El PRI también se apegó a lo establecido en el artículo 74 del Código Fiscal de la Federación y se le perdonaron 4 millones 625 mil 387 de pesos."
https://www.jornada.com.mx/ultimas/economia/2019/10/01/omc-vuelve-a-reducir-perspectivas-de-crecimiento-por-conflictos-6884.html,OMC vuelve a reducir perspectivas de crecimiento por conflictos,Reuters,"martes, 01 oct 2019 08:53",,"Bruselas/Berlín. La Organización Mundial del Comercio (OMC) rebajó este martes su previsión de crecimiento del comercio mundial para este año en más de la mitad y dijo que nuevas rondas de aranceles y represalias, una economía en desaceleración y un Brexit desordenado podrían reducirla aún más. La OMC señaló que ahora espera que el comercio mundial se incremente en 1.2 por ciento este año, comparado con la estimación de 2.6 que hizo en abril. Este crecimiento fue de 3.0 por ciento en 2018. Para 2020 se prevé un crecimiento de 2.7 por ciento, por debajo de la estimación anterior de 3.0. La organización había reducido previamente su pronóstico de crecimiento comercial. ""El oscurecimiento del panorama para el comercio es desalentador, pero no inesperado"", afirmó en un comunicado el director general de la OMC, Roberto Azevedo, instando a los miembros de la institución a resolver sus desacuerdos comerciales y cooperar para reformarla. El organismo con sede en Ginebra dijo que la rebaja de sus previsiones refleja las estimaciones de una menor expansión de la economía mundial, debido en parte a las tensiones comerciales, pero también por factores cíclicos y estructurales, y, en Europa, por la incertidumbre relacionada con el Brexit. La OMC dio un rango de previsión para el crecimiento del comercio este año de entre 0.5 por ciento y 1.6, y de 1.7 a 3.7 en 2020. El extremo superior de estos cálculos podría lograrse si se alivian las tensiones comerciales. ""Los riesgos de las previsiones están cargados con fuerza a la baja y dominados por la política comercial"", indicó la OMC. Estados Unidos y China están inmersos en una guerra comercial desde hace más de un año. Ambos se han impuesto de manera recíproca aranceles punitivos a productos valorados en cientos de miles de millones de dólares, impactando a los mercados mundiales y amenazando al crecimiento mundial. El presidente de Estados Unidos, Donald Trump, también ha impuesto gravámenes a productos de otros países, sobre todo el acero y el aluminio, en un intento por reducir el déficit comercial de la mayor economía mundial. Las cifras de la OMC implican que ha tenido un éxito limitado. La OMC dijo este martes que Norteamérica mostró el crecimiento más rápido en las exportaciones que cualquier región en la primera mitad del año, a 1.4 por ciento, aunque el aumento de las importaciones hacia Norteamérica fue también mayor que en cualquier otro lugar, con 1.8 por ciento."
https://www.jornada.com.mx/ultimas/economia/2019/10/01/retraso-en-ratificacion-del-t-mec-amenaza-la-economia-yorio-7431.html,Retraso en ratificación del T-MEC amenaza la economía: SHCP,Roberto Garduño y Enrique Méndez,"martes, 01 oct 2019 10:28",,"Ciudad de México. Uno de los grandes riesgos de la economía de México constituye el retraso en la aprobación del T-MEC en Estados Unidos, que se demoraría por el juicio político a Donald Trump, reconoció el subsecretario de Hacienda, Gabriel Yorio. En reunión de trabajo con la Comisión de Hacienda para explicar la iniciativa de Ley de Ingresos para 2020, el funcionario también admitió que hay una “desaceleración pautada” de la economía del país, un bajo crecimiento económico, una disminución de la recaudación de IVA e ISR e incluso una reducción de la Inversión Extranjera Directa. Informó que el promedio de crecimiento del PIB, calculado entre 1.5 y 2.5 por ciento, se tomó a partir de que en breve se anunciarán inversiones público-privadas “y eso facilitará la meta”. Anunció que la propuesta de “ajuste” a los impuestos el próximo año es un primer paso hacia una reforma fiscal que se propondrá la segunda mitad del sexenio del presidente Andrés Manuel López Obrador. Yorio dijo que, si bien el “ajuste” es sólo conforme a la inflación, “algunos impuestos tenían rezagos, en tres o seis años, por lo tanto  la actualización es acumulada”. Explicó que la desaceleración económica es global y que México ha tomado medidas como la reducción de la tasa de interés. Dijo que la tasa en México es alta, respecto de otros países, pero ello permite un margen de maniobra y cabe esperar una nueva reducción en los próximos meses. En su participación inicial ante los diputados refirió que, de aprobarse en breve el TMEC el impacto en la distensión del riesgo en el riesgo para México será menor y dará certidumbre a los inversionistas. Refirió que solo 13.1 por ciento de ingresos son tributarios, por lo que se propone recaudar más para incrementar el margen fiscal. “Y por lo tanto esta primera ley de ingresos de este gobierno se enfoca en combatir la evasión, reducir los huecos de la ley que faciliten la evasión o defraudación fiscal, y tomar acciones más específicas de administración tributaria, antes de avanzar en una reforma fiscal que deberá ser muy discutida a profundidad con ustedes, los entes económicos y los actores políticos. “Es el primer paso al fortalecimiento de los ingresos tributarios en los próximos cinco años”, indicó.  "
